Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4
,,,,,,,33542,6352.595148371637,0.0,0.0,0.0
,,,,,,,33543,6264.716977682195,0.0,0.0,0.0
,,,,,,,33544,6203.879947134117,0.0,0.0,0.0
,,,,,,,33545,6188.712643018233,0.0,0.0,0.0
,,,,,,,33546,6270.4713302139935,0.0,0.0,0.0
,,,,,,,33547,6560.1871764627995,0.0,0.0,0.0
,,,,,,,33548,6604.905833175902,0.0,0.0,0.0
,,,,,,,33549,6543.4450519054235,0.0,0.0,0.0
,,,,,,,33550,6395.222455067752,0.0,0.0,0.0
,,,,,,,33551,6232.0470593958635,0.0,0.0,0.0
,,,,,,,33552,6001.303580889493,0.0,0.0,0.0
,,,,,,,33553,5942.56012031116,0.0,0.0,0.0
,,,,,,,33554,5861.945711998728,0.0,0.0,0.0
,,,,,,,33555,5892.563042604583,0.0,0.0,0.0
,,,,,,,33556,5942.486163931501,0.0,0.0,0.0
,,,,,,,33557,6027.781365880923,0.0,0.0,0.0
,,,,,,,33558,6272.27169060873,0.0,0.0,0.0
,,,,,,,33559,6603.776683968955,0.0,0.0,0.0
,,,,,,,33560,6751.1947307950495,0.0,0.0,0.0
,,,,,,,33561,6780.754156072277,0.0,0.0,0.0
,,,,,,,33562,6651.943665747514,0.0,0.0,0.0
,,,,,,,33563,6436.1749459774455,0.0,0.0,0.0
,,,,,,,33564,6207.984313009433,0.0,0.0,0.0
,,,,,,,33565,5963.290677097882,0.0,0.0,0.0
,,,,,,,33566,5838.396006473279,0.0,0.0,0.0
,,,,,,,33567,5838.747673867013,0.0,0.0,0.0
,,,,,,,33568,5711.172036606576,0.0,0.0,0.0
,,,,,,,33569,5655.688351791035,0.0,0.0,0.0
,,,,,,,33570,5755.884836942262,0.0,0.0,0.0
,,,,,,,33571,6028.489635986456,0.0,0.0,0.0
,,,,,,,33572,6080.20854960834,0.0,0.0,0.0
,,,,,,,33573,5991.90712315687,0.0,0.0,0.0
,,,,,,,33574,5838.297009260234,0.0,0.0,0.0
,,,,,,,33575,5597.076002284394,0.0,0.0,0.0
,,,,,,,33576,5376.295233731899,0.0,0.0,0.0
,,,,,,,33577,5244.6882544307855,0.0,0.0,0.0
,,,,,,,33578,5119.11265253418,0.0,0.0,0.0
,,,,,,,33579,5157.251262488298,0.0,0.0,0.0
,,,,,,,33580,5195.850928629091,0.0,0.0,0.0
,,,,,,,33581,5306.432435134106,0.0,0.0,0.0
,,,,,,,33582,5475.3769342023015,0.0,0.0,0.0
,,,,,,,33583,5702.367937668698,0.0,0.0,0.0
,,,,,,,33584,5924.969345854364,0.0,0.0,0.0
,,,,,,,33585,6031.891351863958,0.0,0.0,0.0
,,,,,,,33586,5890.190302930074,0.0,0.0,0.0
,,,,,,,33587,5747.425410458314,0.0,0.0,0.0
,,,,,,,33588,5697.9390962943135,0.0,0.0,0.0
,,,,,,,33589,5647.424573218353,0.0,0.0,0.0
,,,,,,,33590,5603.426222350334,0.0,0.0,0.0
,,,,,,,33591,5633.1948136415685,0.0,0.0,0.0
,,,,,,,33592,5685.407515441391,0.0,0.0,0.0
,,,,,,,33593,5698.2387906575195,0.0,0.0,0.0
,,,,,,,33594,5708.846871000754,0.0,0.0,0.0
,,,,,,,33595,6054.674082018407,0.0,0.0,0.0
,,,,,,,33596,6160.740901497003,0.0,0.0,0.0
,,,,,,,33597,6051.6677450383,0.0,0.0,0.0
,,,,,,,33598,5839.313683705769,0.0,0.0,0.0
,,,,,,,33599,5590.7893777216705,0.0,0.0,0.0
,,,,,,,33600,5427.104191225584,0.0,0.0,0.0
,,,,,,,33601,5335.558133806539,0.0,0.0,0.0
,,,,,,,33602,5335.112854282653,0.0,0.0,0.0
,,,,,,,33603,5426.1803828809725,0.0,0.0,0.0
,,,,,,,33604,5545.353589980079,0.0,0.0,0.0
,,,,,,,33605,5892.244583957844,0.0,0.0,0.0
,,,,,,,33606,6544.94593722134,0.0,0.0,0.0
,,,,,,,33607,7098.965089414997,0.0,0.0,0.0
,,,,,,,33608,7078.923025308597,0.0,0.0,0.0
,,,,,,,33609,7025.565517006186,0.0,0.0,0.0
,,,,,,,33610,6933.854447549561,0.0,0.0,0.0
,,,,,,,33611,6757.767729776351,0.0,0.0,0.0
,,,,,,,33612,6683.206157436987,0.0,0.0,0.0
,,,,,,,33613,6616.1395649845,0.0,0.0,0.0
,,,,,,,33614,6507.996000496242,0.0,0.0,0.0
,,,,,,,33615,6421.242536119548,0.0,0.0,0.0
,,,,,,,33616,6335.409016878787,0.0,0.0,0.0
,,,,,,,33617,6394.967085461355,0.0,0.0,0.0
,,,,,,,33618,6623.800756983931,0.0,0.0,0.0
,,,,,,,33619,6992.884382142243,0.0,0.0,0.0
,,,,,,,33620,6965.318653154357,0.0,0.0,0.0
,,,,,,,33621,6819.393225382259,0.0,0.0,0.0
,,,,,,,33622,6566.1037764175,0.0,0.0,0.0
,,,,,,,33623,6230.038272097312,0.0,0.0,0.0
,,,,,,,33624,5986.593554122615,0.0,0.0,0.0
,,,,,,,33625,5829.486520921281,0.0,0.0,0.0
,,,,,,,33626,5774.8186905273205,0.0,0.0,0.0
,,,,,,,33627,5737.850393736427,0.0,0.0,0.0
,,,,,,,33628,5806.901826722551,0.0,0.0,0.0
,,,,,,,33629,6036.873724682253,0.0,0.0,0.0
,,,,,,,33630,6568.378338319169,0.0,0.0,0.0
,,,,,,,33631,6953.391707851366,0.0,0.0,0.0
,,,,,,,33632,7056.077756147621,0.0,0.0,0.0
,,,,,,,33633,6988.74563724491,0.0,0.0,0.0
,,,,,,,33634,6931.495886002762,0.0,0.0,0.0
,,,,,,,33635,6787.749579492769,0.0,0.0,0.0
,,,,,,,33636,6663.837085545329,0.0,0.0,0.0
,,,,,,,33637,6594.269435799749,0.0,0.0,0.0
,,,,,,,33638,6491.639533796175,0.0,0.0,0.0
,,,,,,,33639,6364.474171291083,0.0,0.0,0.0
,,,,,,,33640,6297.855467498747,0.0,0.0,0.0
,,,,,,,33641,6364.769504686525,0.0,0.0,0.0
,,,,,,,33642,6608.195220056683,0.0,0.0,0.0
,,,,,,,33643,6903.597784144255,0.0,0.0,0.0
,,,,,,,33644,6884.24250271788,0.0,0.0,0.0
,,,,,,,33645,6694.234267078068,0.0,0.0,0.0
,,,,,,,33646,6343.756663511631,0.0,0.0,0.0
,,,,,,,33647,6038.626979826102,0.0,0.0,0.0
,,,,,,,33648,5804.346300618202,0.0,0.0,0.0
,,,,,,,33649,5583.631545847202,0.0,0.0,0.0
,,,,,,,33650,5562.003030691881,0.0,0.0,0.0
,,,,,,,33651,5510.176299142701,0.0,0.0,0.0
,,,,,,,33652,5552.766486935194,0.0,0.0,0.0
,,,,,,,33653,5892.217611320003,0.0,0.0,0.0
,,,,,,,33654,6426.666419087251,0.0,0.0,0.0
,,,,,,,33655,6858.305687085815,0.0,0.0,0.0
,,,,,,,33656,6904.711208618848,0.0,0.0,0.0
,,,,,,,33657,6807.079699881959,0.0,0.0,0.0
,,,,,,,33658,6891.6218426268015,0.0,0.0,0.0
,,,,,,,33659,6850.423237604558,0.0,0.0,0.0
,,,,,,,33660,6794.925869571644,0.0,0.0,0.0
,,,,,,,33661,6789.849612258531,0.0,0.0,0.0
,,,,,,,33662,6800.4946518804445,0.0,0.0,0.0
,,,,,,,33663,6706.160641896999,0.0,0.0,0.0
,,,,,,,33664,6703.423056905557,0.0,0.0,0.0
,,,,,,,33665,6786.151107229365,0.0,0.0,0.0
,,,,,,,33666,6938.866772741998,0.0,0.0,0.0
,,,,,,,33667,7103.368036115446,0.0,0.0,0.0
,,,,,,,33668,7101.799719043246,0.0,0.0,0.0
,,,,,,,33669,6941.243153749818,0.0,0.0,0.0
,,,,,,,33670,6573.492795798732,0.0,0.0,0.0
,,,,,,,33671,6241.884393901358,0.0,0.0,0.0
,,,,,,,33672,5930.343685679716,0.0,0.0,0.0
,,,,,,,33673,5774.498680566161,0.0,0.0,0.0
,,,,,,,33674,5647.667142259079,0.0,0.0,0.0
,,,,,,,33675,5680.798741667012,0.0,0.0,0.0
,,,,,,,33676,5719.733800049335,0.0,0.0,0.0
,,,,,,,33677,6063.949694650914,0.0,0.0,0.0
,,,,,,,33678,6670.032431147396,0.0,0.0,0.0
,,,,,,,33679,7064.061064774114,0.0,0.0,0.0
,,,,,,,33680,7037.4469108576795,0.0,0.0,0.0
,,,,,,,33681,6938.684135207017,0.0,0.0,0.0
,,,,,,,33682,6931.888027958407,0.0,0.0,0.0
,,,,,,,33683,6768.737502067133,0.0,0.0,0.0
,,,,,,,33684,6704.288845126064,0.0,0.0,0.0
,,,,,,,33685,6693.9212387381,0.0,0.0,0.0
,,,,,,,33686,6678.3867674306,0.0,0.0,0.0
,,,,,,,33687,6639.8472403518235,0.0,0.0,0.0
,,,,,,,33688,6577.937838517304,0.0,0.0,0.0
,,,,,,,33689,6703.3650589263625,0.0,0.0,0.0
,,,,,,,33690,6898.582916890504,0.0,0.0,0.0
,,,,,,,33691,7189.7279498537555,0.0,0.0,0.0
,,,,,,,33692,7229.928188151764,0.0,0.0,0.0
,,,,,,,33693,7102.9619666089875,0.0,0.0,0.0
,,,,,,,33694,6722.547779568355,0.0,0.0,0.0
,,,,,,,33695,6453.949385595985,0.0,0.0,0.0
,,,,,,,33696,6198.500618483089,0.0,0.0,0.0
,,,,,,,33697,6102.953305917303,0.0,0.0,0.0
,,,,,,,33698,6009.399714896735,0.0,0.0,0.0
,,,,,,,33699,6003.151356441513,0.0,0.0,0.0
,,,,,,,33700,6025.351917803802,0.0,0.0,0.0
,,,,,,,33701,6329.702524617037,0.0,0.0,0.0
,,,,,,,33702,6910.327985883101,0.0,0.0,0.0
,,,,,,,33703,7322.762676640457,0.0,0.0,0.0
,,,,,,,33704,7352.65023596657,0.0,0.0,0.0
,,,,,,,33705,7343.748645470672,0.0,0.0,0.0
,,,,,,,33706,7290.021800769082,0.0,0.0,0.0
,,,,,,,33707,7128.61172479211,0.0,0.0,0.0
,,,,,,,33708,7043.830570179171,0.0,0.0,0.0
,,,,,,,33709,7071.67075520858,0.0,0.0,0.0
,,,,,,,33710,7045.788179203675,0.0,0.0,0.0
,,,,,,,33711,6988.521818166654,0.0,0.0,0.0
,,,,,,,33712,6985.580865800145,0.0,0.0,0.0
,,,,,,,33713,7102.150370873469,0.0,0.0,0.0
,,,,,,,33714,7231.137554580682,0.0,0.0,0.0
,,,,,,,33715,7366.03939566134,0.0,0.0,0.0
,,,,,,,33716,7372.252532975719,0.0,0.0,0.0
,,,,,,,33717,7281.925165965101,0.0,0.0,0.0
,,,,,,,33718,7016.566471429085,0.0,0.0,0.0
,,,,,,,33719,6748.052512221581,0.0,0.0,0.0
,,,,,,,33720,6559.165500104865,0.0,0.0,0.0
,,,,,,,33721,6436.098008008631,0.0,0.0,0.0
,,,,,,,33722,6364.87783115831,0.0,0.0,0.0
,,,,,,,33723,6365.97992366295,0.0,0.0,0.0
,,,,,,,33724,6371.1370721752455,0.0,0.0,0.0
,,,,,,,33725,6488.080009205959,0.0,0.0,0.0
,,,,,,,33726,6764.315436789345,0.0,0.0,0.0
,,,,,,,33727,7094.55994219866,0.0,0.0,0.0
,,,,,,,33728,7293.275324984768,0.0,0.0,0.0
,,,,,,,33729,7290.017510654231,0.0,0.0,0.0
,,,,,,,33730,7209.674707327801,0.0,0.0,0.0
,,,,,,,33731,6942.159156971567,0.0,0.0,0.0
,,,,,,,33732,6681.051287839006,0.0,0.0,0.0
,,,,,,,33733,6491.378649700756,0.0,0.0,0.0
,,,,,,,33734,6387.1504268866665,0.0,0.0,0.0
,,,,,,,33735,6233.660869306379,0.0,0.0,0.0
,,,,,,,33736,6230.666417474416,0.0,0.0,0.0
,,,,,,,33737,6306.356843712934,0.0,0.0,0.0
,,,,,,,33738,6539.2222895633,0.0,0.0,0.0
,,,,,,,33739,6866.034808137924,0.0,0.0,0.0
,,,,,,,33740,6951.777717503002,0.0,0.0,0.0
,,,,,,,33741,6981.195213940595,0.0,0.0,0.0
,,,,,,,33742,6922.933004047528,0.0,0.0,0.0
,,,,,,,33743,6819.469977791642,0.0,0.0,0.0
,,,,,,,33744,6652.016129567563,0.0,0.0,0.0
,,,,,,,33745,6553.402259754549,0.0,0.0,0.0
,,,,,,,33746,6540.128029039045,0.0,0.0,0.0
,,,,,,,33747,6577.803634084096,0.0,0.0,0.0
,,,,,,,33748,6653.527309494263,0.0,0.0,0.0
,,,,,,,33749,6731.921205428611,0.0,0.0,0.0
,,,,,,,33750,6870.841223232008,0.0,0.0,0.0
,,,,,,,33751,7031.823870765244,0.0,0.0,0.0
,,,,,,,33752,7253.6266440986465,0.0,0.0,0.0
,,,,,,,33753,7295.431078468229,0.0,0.0,0.0
,,,,,,,33754,7012.954544566314,0.0,0.0,0.0
,,,,,,,33755,6631.958529309256,0.0,0.0,0.0
,,,,,,,33756,6356.809681843964,0.0,0.0,0.0
,,,,,,,33757,6183.314948833762,0.0,0.0,0.0
,,,,,,,33758,6038.487620161534,0.0,0.0,0.0
,,,,,,,33759,5939.681394263157,0.0,0.0,0.0
,,,,,,,33760,5888.033920024817,0.0,0.0,0.0
,,,,,,,33761,5994.078576343203,0.0,0.0,0.0
,,,,,,,33762,6335.838764269525,0.0,0.0,0.0
,,,,,,,33763,6730.645351020005,0.0,0.0,0.0
,,,,,,,33764,6801.401564880656,0.0,0.0,0.0
,,,,,,,33765,6818.693424211252,0.0,0.0,0.0
,,,,,,,33766,6643.59284799187,0.0,0.0,0.0
,,,,,,,33767,6398.173280597528,0.0,0.0,0.0
,,,,,,,33768,6220.296474160068,0.0,0.0,0.0
,,,,,,,33769,6063.662976295305,0.0,0.0,0.0
,,,,,,,33770,6066.288336630976,0.0,0.0,0.0
,,,,,,,33771,6093.005931616505,0.0,0.0,0.0
,,,,,,,33772,6163.430017901464,0.0,0.0,0.0
,,,,,,,33773,6343.416377346525,0.0,0.0,0.0
,,,,,,,33774,6727.777328458138,0.0,0.0,0.0
,,,,,,,33775,7427.014033194594,0.0,0.0,0.0
,,,,,,,33776,7628.11666275017,0.0,0.0,0.0
,,,,,,,33777,7472.636897292881,0.0,0.0,0.0
,,,,,,,33778,7257.9155303248535,0.0,0.0,0.0
,,,,,,,33779,7069.896365881765,0.0,0.0,0.0
,,,,,,,33780,6827.674185666792,0.0,0.0,0.0
,,,,,,,33781,6757.725157331262,0.0,0.0,0.0
,,,,,,,33782,6675.595701386385,0.0,0.0,0.0
,,,,,,,33783,6629.682279933415,0.0,0.0,0.0
,,,,,,,33784,6506.238504705393,0.0,0.0,0.0
,,,,,,,33785,6432.248526592901,0.0,0.0,0.0
,,,,,,,33786,6695.260958067778,0.0,0.0,0.0
,,,,,,,33787,7057.284534106585,0.0,0.0,0.0
,,,,,,,33788,7001.637253882533,0.0,0.0,0.0
,,,,,,,33789,6921.938874632854,0.0,0.0,0.0
,,,,,,,33790,6673.337849436118,0.0,0.0,0.0
,,,,,,,33791,6400.2386892343375,0.0,0.0,0.0
,,,,,,,33792,6096.678585127752,0.0,0.0,0.0
,,,,,,,33793,6003.208557874628,0.0,0.0,0.0
,,,,,,,33794,6003.200785245289,0.0,0.0,0.0
,,,,,,,33795,5969.22788865025,0.0,0.0,0.0
,,,,,,,33796,6010.836046690314,0.0,0.0,0.0
,,,,,,,33797,6169.186408757961,0.0,0.0,0.0
,,,,,,,33798,6593.665045239745,0.0,0.0,0.0
,,,,,,,33799,7230.863839329901,0.0,0.0,0.0
,,,,,,,33800,7464.805031256212,0.0,0.0,0.0
,,,,,,,33801,7210.275904287686,0.0,0.0,0.0
,,,,,,,33802,6976.668934300871,0.0,0.0,0.0
,,,,,,,33803,6869.443986261317,0.0,0.0,0.0
,,,,,,,33804,6675.113260365972,0.0,0.0,0.0
,,,,,,,33805,6688.412387912669,0.0,0.0,0.0
,,,,,,,33806,6624.257401253135,0.0,0.0,0.0
,,,,,,,33807,6605.909353066454,0.0,0.0,0.0
,,,,,,,33808,6481.894547582006,0.0,0.0,0.0
,,,,,,,33809,6482.064775371121,0.0,0.0,0.0
,,,,,,,33810,6684.004477204061,0.0,0.0,0.0
,,,,,,,33811,7010.863744209986,0.0,0.0,0.0
,,,,,,,33812,6969.385189619658,0.0,0.0,0.0
,,,,,,,33813,6910.736424079471,0.0,0.0,0.0
,,,,,,,33814,6655.038888609025,0.0,0.0,0.0
,,,,,,,33815,6327.395663627061,0.0,0.0,0.0
,,,,,,,33816,6040.641714129514,0.0,0.0,0.0
,,,,,,,33817,5874.171949637889,0.0,0.0,0.0
,,,,,,,33818,5761.746880552878,0.0,0.0,0.0
,,,,,,,33819,5783.9038960601465,0.0,0.0,0.0
,,,,,,,33820,5776.45811397581,0.0,0.0,0.0
,,,,,,,33821,5841.981133630767,0.0,0.0,0.0
,,,,,,,33822,6230.813256084,0.0,0.0,0.0
,,,,,,,33823,6968.021361399554,0.0,0.0,0.0
,,,,,,,33824,7137.267772095108,0.0,0.0,0.0
,,,,,,,33825,7019.956705471247,0.0,0.0,0.0
,,,,,,,33826,6819.424175970089,0.0,0.0,0.0
,,,,,,,33827,6675.899852564444,0.0,0.0,0.0
,,,,,,,33828,6568.357326282704,0.0,0.0,0.0
,,,,,,,33829,6536.496635107122,0.0,0.0,0.0
,,,,,,,33830,6540.464464415097,0.0,0.0,0.0
,,,,,,,33831,6493.732270912111,0.0,0.0,0.0
,,,,,,,33832,6435.8210116711425,0.0,0.0,0.0
,,,,,,,33833,6421.3739934135065,0.0,0.0,0.0
,,,,,,,33834,6588.47390475442,0.0,0.0,0.0
,,,,,,,33835,6798.709758253174,0.0,0.0,0.0
,,,,,,,33836,6780.434429070034,0.0,0.0,0.0
,,,,,,,33837,6712.241335662981,0.0,0.0,0.0
,,,,,,,33838,6471.8539143527205,0.0,0.0,0.0
,,,,,,,33839,6191.504983514706,0.0,0.0,0.0
,,,,,,,33840,5905.670764788914,0.0,0.0,0.0
,,,,,,,33841,5666.671860148033,0.0,0.0,0.0
,,,,,,,33842,5603.38760075001,0.0,0.0,0.0
,,,,,,,33843,5605.843950070089,0.0,0.0,0.0
,,,,,,,33844,5646.346346848823,0.0,0.0,0.0
,,,,,,,33845,5826.206196682452,0.0,0.0,0.0
,,,,,,,33846,6194.376443603823,0.0,0.0,0.0
,,,,,,,33847,6818.280314532859,0.0,0.0,0.0
,,,,,,,33848,7067.5901749904415,0.0,0.0,0.0
,,,,,,,33849,6939.860218428885,0.0,0.0,0.0
,,,,,,,33850,6753.51641552645,0.0,0.0,0.0
,,,,,,,33851,6603.952988858113,0.0,0.0,0.0
,,,,,,,33852,6552.118190499627,0.0,0.0,0.0
,,,,,,,33853,6532.019981100471,0.0,0.0,0.0
,,,,,,,33854,6523.079267490564,0.0,0.0,0.0
,,,,,,,33855,6553.274591282685,0.0,0.0,0.0
,,,,,,,33856,6518.617413064681,0.0,0.0,0.0
,,,,,,,33857,6475.912559031135,0.0,0.0,0.0
,,,,,,,33858,6646.00730886697,0.0,0.0,0.0
,,,,,,,33859,6895.274031089505,0.0,0.0,0.0
,,,,,,,33860,6926.748509800302,0.0,0.0,0.0
,,,,,,,33861,6808.596109502364,0.0,0.0,0.0
,,,,,,,33862,6628.791619194814,0.0,0.0,0.0
,,,,,,,33863,6338.796199680978,0.0,0.0,0.0
,,,,,,,33864,6012.420521315675,0.0,0.0,0.0
,,,,,,,33865,5843.9341056094,0.0,0.0,0.0
,,,,,,,33866,5748.813196732088,0.0,0.0,0.0
,,,,,,,33867,5740.171276424183,0.0,0.0,0.0
,,,,,,,33868,5778.454866395516,0.0,0.0,0.0
,,,,,,,33869,5916.071653653935,0.0,0.0,0.0
,,,,,,,33870,6312.701013212502,0.0,0.0,0.0
,,,,,,,33871,6960.07469198407,0.0,0.0,0.0
,,,,,,,33872,7201.077832890691,0.0,0.0,0.0
,,,,,,,33873,7063.827354822841,0.0,0.0,0.0
,,,,,,,33874,6896.948576211028,0.0,0.0,0.0
,,,,,,,33875,6793.485644290076,0.0,0.0,0.0
,,,,,,,33876,6649.365589926486,0.0,0.0,0.0
,,,,,,,33877,6605.295694418852,0.0,0.0,0.0
,,,,,,,33878,6610.876925205862,0.0,0.0,0.0
,,,,,,,33879,6501.911503146075,0.0,0.0,0.0
,,,,,,,33880,6456.623761389188,0.0,0.0,0.0
,,,,,,,33881,6385.615362976564,0.0,0.0,0.0
,,,,,,,33882,6520.2060905065555,0.0,0.0,0.0
,,,,,,,33883,6695.31812129447,0.0,0.0,0.0
,,,,,,,33884,6618.5051664473685,0.0,0.0,0.0
,,,,,,,33885,6551.42031337469,0.0,0.0,0.0
,,,,,,,33886,6392.994406387288,0.0,0.0,0.0
,,,,,,,33887,6166.279039711167,0.0,0.0,0.0
,,,,,,,33888,5901.047187004181,0.0,0.0,0.0
,,,,,,,33889,5689.003521295422,0.0,0.0,0.0
,,,,,,,33890,5551.982295312662,0.0,0.0,0.0
,,,,,,,33891,5523.497162719704,0.0,0.0,0.0
,,,,,,,33892,5515.3721975558665,0.0,0.0,0.0
,,,,,,,33893,5565.3405449062275,0.0,0.0,0.0
,,,,,,,33894,5702.961678923291,0.0,0.0,0.0
,,,,,,,33895,5918.996240390224,0.0,0.0,0.0
,,,,,,,33896,6078.302458253859,0.0,0.0,0.0
,,,,,,,33897,6268.7731962944845,0.0,0.0,0.0
,,,,,,,33898,6216.728540722211,0.0,0.0,0.0
,,,,,,,33899,6154.375805126597,0.0,0.0,0.0
,,,,,,,33900,6067.907154343819,0.0,0.0,0.0
,,,,,,,33901,6008.586575016468,0.0,0.0,0.0
,,,,,,,33902,5880.372132119823,0.0,0.0,0.0
,,,,,,,33903,5784.32751787944,0.0,0.0,0.0
,,,,,,,33904,5768.037371879062,0.0,0.0,0.0
,,,,,,,33905,5893.351273024097,0.0,0.0,0.0
,,,,,,,33906,6124.789580763038,0.0,0.0,0.0
,,,,,,,33907,6314.664136518766,0.0,0.0,0.0
,,,,,,,33908,6219.5273128362915,0.0,0.0,0.0
,,,,,,,33909,6158.635643287393,0.0,0.0,0.0
,,,,,,,33910,5988.965825924374,0.0,0.0,0.0
,,,,,,,33911,5761.0331445031825,0.0,0.0,0.0
,,,,,,,33912,5512.474924013916,0.0,0.0,0.0
,,,,,,,33913,5320.615504982599,0.0,0.0,0.0
,,,,,,,33914,5201.782372582301,0.0,0.0,0.0
,,,,,,,33915,5132.2092179176925,0.0,0.0,0.0
,,,,,,,33916,5166.544888662172,0.0,0.0,0.0
,,,,,,,33917,5210.234583986049,0.0,0.0,0.0
,,,,,,,33918,5314.659924573514,0.0,0.0,0.0
,,,,,,,33919,5495.097620614469,0.0,0.0,0.0
,,,,,,,33920,5685.145958052292,0.0,0.0,0.0
,,,,,,,33921,5972.756137782504,0.0,0.0,0.0
,,,,,,,33922,6063.653451392281,0.0,0.0,0.0
,,,,,,,33923,6033.00567532458,0.0,0.0,0.0
,,,,,,,33924,5965.809257893226,0.0,0.0,0.0
,,,,,,,33925,5922.794270793613,0.0,0.0,0.0
,,,,,,,33926,5900.008574210142,0.0,0.0,0.0
,,,,,,,33927,5818.1720708234725,0.0,0.0,0.0
,,,,,,,33928,5771.839223227958,0.0,0.0,0.0
,,,,,,,33929,5910.132826115267,0.0,0.0,0.0
,,,,,,,33930,6269.800630589367,0.0,0.0,0.0
,,,,,,,33931,6684.488639783145,0.0,0.0,0.0
,,,,,,,33932,6745.434967829515,0.0,0.0,0.0
,,,,,,,33933,6776.171353954131,0.0,0.0,0.0
,,,,,,,33934,6683.247102048384,0.0,0.0,0.0
,,,,,,,33935,6420.895688176021,0.0,0.0,0.0
,,,,,,,33936,6182.3018449639785,0.0,0.0,0.0
,,,,,,,33937,6062.767163678941,0.0,0.0,0.0
,,,,,,,33938,5998.089360917897,0.0,0.0,0.0
,,,,,,,33939,6096.781443525143,0.0,0.0,0.0
,,,,,,,33940,6199.483401540829,0.0,0.0,0.0
,,,,,,,33941,6393.294495070973,0.0,0.0,0.0
,,,,,,,33942,6765.576643843605,0.0,0.0,0.0
,,,,,,,33943,7466.728894954257,0.0,0.0,0.0
,,,,,,,33944,7737.643840925947,0.0,0.0,0.0
,,,,,,,33945,7768.060261841925,0.0,0.0,0.0
,,,,,,,33946,7686.4757964200435,0.0,0.0,0.0
,,,,,,,33947,7516.384409482764,0.0,0.0,0.0
,,,,,,,33948,7456.418005724229,0.0,0.0,0.0
,,,,,,,33949,7379.50013844199,0.0,0.0,0.0
,,,,,,,33950,7261.450515963089,0.0,0.0,0.0
,,,,,,,33951,7202.809546139454,0.0,0.0,0.0
,,,,,,,33952,7124.67559017499,0.0,0.0,0.0
,,,,,,,33953,7137.624670411385,0.0,0.0,0.0
,,,,,,,33954,7499.2942675848335,0.0,0.0,0.0
,,,,,,,33955,7746.715197742676,0.0,0.0,0.0
,,,,,,,33956,7677.508520867796,0.0,0.0,0.0
,,,,,,,33957,7559.247273229343,0.0,0.0,0.0
,,,,,,,33958,7300.868596751746,0.0,0.0,0.0
,,,,,,,33959,6953.339688428254,0.0,0.0,0.0
,,,,,,,33960,6562.901907044922,0.0,0.0,0.0
,,,,,,,33961,6317.6725483628215,0.0,0.0,0.0
,,,,,,,33962,6174.950069716791,0.0,0.0,0.0
,,,,,,,33963,6014.88785525586,0.0,0.0,0.0
,,,,,,,33964,6026.561571352047,0.0,0.0,0.0
,,,,,,,33965,6048.921104400723,0.0,0.0,0.0
,,,,,,,33966,6430.858301207075,0.0,0.0,0.0
,,,,,,,33967,7048.974403455178,0.0,0.0,0.0
,,,,,,,33968,7294.857114053318,0.0,0.0,0.0
,,,,,,,33969,7212.261119209594,0.0,0.0,0.0
,,,,,,,33970,7180.842798799746,0.0,0.0,0.0
,,,,,,,33971,7282.654172456794,0.0,0.0,0.0
,,,,,,,33972,7303.963838704514,0.0,0.0,0.0
,,,,,,,33973,7303.054632089695,0.0,0.0,0.0
,,,,,,,33974,7260.20620359426,0.0,0.0,0.0
,,,,,,,33975,7138.509256537187,0.0,0.0,0.0
,,,,,,,33976,7098.063395767744,0.0,0.0,0.0
,,,,,,,33977,7170.570953108049,0.0,0.0,0.0
,,,,,,,33978,7503.503767195612,0.0,0.0,0.0
,,,,,,,33979,7634.4314691290865,0.0,0.0,0.0
,,,,,,,33980,7628.765975762867,0.0,0.0,0.0
,,,,,,,33981,7522.729349687417,0.0,0.0,0.0
,,,,,,,33982,7277.661747339967,0.0,0.0,0.0
,,,,,,,33983,6921.779883642879,0.0,0.0,0.0
,,,,,,,33984,6563.187591557766,0.0,0.0,0.0
,,,,,,,33985,6344.62469240528,0.0,0.0,0.0
,,,,,,,33986,6243.255353277992,0.0,0.0,0.0
,,,,,,,33987,6149.237354855011,0.0,0.0,0.0
,,,,,,,33988,6100.524261586197,0.0,0.0,0.0
,,,,,,,33989,6276.746960109689,0.0,0.0,0.0
,,,,,,,33990,6621.616481441347,0.0,0.0,0.0
,,,,,,,33991,7178.153497590589,0.0,0.0,0.0
,,,,,,,33992,7475.284642544293,0.0,0.0,0.0
,,,,,,,33993,7396.857273408384,0.0,0.0,0.0
,,,,,,,33994,7414.035475531468,0.0,0.0,0.0
,,,,,,,33995,7358.582941069422,0.0,0.0,0.0
,,,,,,,33996,7226.529641176973,0.0,0.0,0.0
,,,,,,,33997,7126.108794282813,0.0,0.0,0.0
,,,,,,,33998,7018.66043113429,0.0,0.0,0.0
,,,,,,,33999,6832.178971710958,0.0,0.0,0.0
,,,,,,,34000,6699.416550909136,0.0,0.0,0.0
,,,,,,,34001,6783.597695966149,0.0,0.0,0.0
,,,,,,,34002,7184.479895896054,0.0,0.0,0.0
